-8.573600031176456526e-02 1.800119823934828167e-01 0.000000000000000000e+00
-2.811241902515132507e-01 5.395890796522190280e-01 0.000000000000000000e+00
-3.030516140025535377e-02 2.547573831146396905e-01 0.000000000000000000e+00
-1.635518130960431638e-01 -3.096901436099955829e-01 0.000000000000000000e+00
-9.110571529428337922e-02 -2.535711046874790098e-01 0.000000000000000000e+00
-6.682537953889783333e-02 1.627229360605355474e-03 0.000000000000000000e+00
2.125700805838128815e-01 3.144622833945003859e-01 0.000000000000000000e+00
-1.462251224927919591e-01 7.098199275590688639e-02 0.000000000000000000e+00
4.084593818295360057e-01 1.065164805558311140e-01 0.000000000000000000e+00
-4.185282598372991325e-02 5.515200036119189547e-02 0.000000000000000000e+00
8.737320684159437245e-02 -2.239111448912680102e-01 0.000000000000000000e+00
4.355267762648484808e-02 -5.907192318864484815e-01 0.000000000000000000e+00
2.623123373784236878e-01 4.787769302137840910e-01 0.000000000000000000e+00
-1.382494704682114134e-02 9.660652009748429969e-02 0.000000000000000000e+00
4.388526267958441363e-01 1.258384347240987244e-03 0.000000000000000000e+00
9.992178477755431221e-02 -4.749767009513544691e-01 0.000000000000000000e+00
7.055910431188339160e-02 4.766997382687834794e-02 0.000000000000000000e+00
-9.359472093254728176e-02 1.756063109578516190e-01 0.000000000000000000e+00
1.744611533100417500e-01 6.525800850026015898e-02 0.000000000000000000e+00
-4.005991143250092756e-01 1.755412842794590311e-01 0.000000000000000000e+00
2.548399106933833536e-01 5.482297721709623872e-02 0.000000000000000000e+00
-1.975032957372875320e-01 2.680445660286416842e-01 0.000000000000000000e+00
-2.377297710045638557e-01 3.178648586851552937e-01 0.000000000000000000e+00
2.140496831368000619e-01 -1.401377960123534328e-02 0.000000000000000000e+00
-1.578251997524093841e-03 -4.234756374073414542e-01 0.000000000000000000e+00
1.129176327102345834e-01 1.946287009232940401e-01 0.000000000000000000e+00
-1.235551523627402282e-01 1.150431643986959407e-01 0.000000000000000000e+00
-3.768953600533668513e-02 3.589076320935894460e-01 0.000000000000000000e+00
2.558742780675039019e-01 -1.345295432779923805e-01 0.000000000000000000e+00
-1.940957112548199193e-01 2.202774108545787757e-01 0.000000000000000000e+00
5.214691167868447386e-02 7.077729277046968318e-03 0.000000000000000000e+00
-2.495345727036667460e-01 4.362608522404073930e-01 0.000000000000000000e+00
3.438567876771488896e-01 1.381570940125717573e-01 0.000000000000000000e+00
1.793638115069370043e-01 4.802565973940472466e-01 0.000000000000000000e+00
-4.644447728691319943e-01 -7.443429109459832882e-02 0.000000000000000000e+00
1.402292046197977926e-01 3.875769239615241002e-01 0.000000000000000000e+00
-6.129983253029964302e-02 2.034768279845985961e-01 0.000000000000000000e+00
8.469165414195342634e-02 -8.951583228103512924e-02 0.000000000000000000e+00
5.149974649791917436e-01 4.383150789956286042e-01 0.000000000000000000e+00
-1.825591721334474671e-01 9.925811200337796014e-02 0.000000000000000000e+00
7.110778112509644200e-02 3.588169286369566335e-01 0.000000000000000000e+00
-4.936631169340750108e-03 1.154091294483670788e-01 0.000000000000000000e+00
-2.378193288529723004e-01 4.517392960748917163e-02 0.000000000000000000e+00
-1.702541566291803365e-01 -1.511030042907440529e-01 0.000000000000000000e+00
2.549049716102751995e-01 -1.120416762023164065e-01 0.000000000000000000e+00
1.668477756117683897e-01 -7.311005371432152677e-02 0.000000000000000000e+00
-1.015767285746414783e-01 4.544218214239618137e-01 0.000000000000000000e+00
-3.265849601190820017e-01 -4.563669034873547026e-01 0.000000000000000000e+00
-4.773496986221315574e-01 1.707655494232799831e-01 0.000000000000000000e+00
-2.055009025429584413e-01 -2.414049062358318565e-01 0.000000000000000000e+00
4.292278175300073828e-01 3.887904088541301872e-01 0.000000000000000000e+00
-1.429633645102864892e-01 -4.787624692836832674e-01 0.000000000000000000e+00
1.991590647404103132e-01 -7.282800667770300551e-02 0.000000000000000000e+00
-1.338925216267679297e-01 -2.162974342632646985e-01 0.000000000000000000e+00
-3.524676860824391134e-01 2.549384532214038490e-03 0.000000000000000000e+00
5.640695208018478568e-03 -6.003934120147263326e-02 0.000000000000000000e+00
2.250530489517131860e-01 7.428417787808408446e-03 0.000000000000000000e+00
-5.335324926403921530e-01 -1.694538635405049842e-01 0.000000000000000000e+00
1.561043327315327078e-01 2.919746091808180649e-02 0.000000000000000000e+00
-2.625830277962995507e-01 -2.979213028747079717e-01 0.000000000000000000e+00
9.146304489960239981e-02 8.499525162935253619e-02 0.000000000000000000e+00
-4.524804970329135423e-02 -2.005431451417113292e-02 0.000000000000000000e+00
1.021323723553841517e-01 -1.598534682291279929e-01 0.000000000000000000e+00
3.133388337272278168e-01 3.587392022658489887e-01 0.000000000000000000e+00
-8.399448912585169569e-02 -3.810268986159341398e-01 0.000000000000000000e+00
3.488408560607886844e-01 -1.760443453610936182e-01 0.000000000000000000e+00
4.022211313068912997e-01 -2.130212936258592538e-01 0.000000000000000000e+00
3.346255246027289854e-01 5.475104913129342776e-01 0.000000000000000000e+00
-1.511531230880395760e-01 -1.294166462733870038e-01 0.000000000000000000e+00
-1.519011251425769760e-01 1.383752379412907241e-01 0.000000000000000000e+00
-2.325448346478899975e-01 -1.182917911343592532e-01 0.000000000000000000e+00
-2.634391640382905964e-01 -4.567596884303046223e-02 0.000000000000000000e+00
-3.093863830904399204e-01 -4.275367053756563840e-02 0.000000000000000000e+00
-2.075731675972250223e-01 -2.144019279242491416e-02 0.000000000000000000e+00
1.591055517321598722e-01 -6.689910815412933309e-02 0.000000000000000000e+00
-5.303991287495765650e-02 4.176599376034729749e-01 0.000000000000000000e+00
4.512278798989055595e-02 -7.004787698762972026e-01 0.000000000000000000e+00
3.274881326487953936e-01 -1.091966567269916089e-01 0.000000000000000000e+00
8.752723066790324413e-02 7.272875569785328120e-02 0.000000000000000000e+00
-3.320609229117620076e-02 3.810038027889357803e-02 0.000000000000000000e+00
1.251902110259776602e-01 3.552064202380227353e-01 0.000000000000000000e+00
1.816387508873061885e-01 -4.978982191064265650e-01 0.000000000000000000e+00
-1.093771578730974303e-01 -2.048917361171714024e-01 0.000000000000000000e+00
-3.236528373130767577e-02 -1.890154992982280846e-01 0.000000000000000000e+00
4.840748311430634332e-01 5.886628041572405934e-02 0.000000000000000000e+00
8.054701968163513470e-02 -1.691255944994571603e-01 0.000000000000000000e+00
2.448752541756057111e-01 1.988846946841827390e-01 0.000000000000000000e+00
-1.624291359809156010e-01 -2.643073431364517667e-01 0.000000000000000000e+00
-9.590217197978709307e-02 -1.092630400247793648e-01 0.000000000000000000e+00
-1.450079609856957663e-01 2.096823547694021961e-01 0.000000000000000000e+00
7.600697295955410882e-02 -6.080368168704970433e-01 0.000000000000000000e+00
-1.276385877237809774e-01 -2.427976554873705617e-01 0.000000000000000000e+00
-5.425469931187680561e-02 -5.617994261437009307e-01 0.000000000000000000e+00
1.370610076660541132e-01 -4.767570113752148675e-01 0.000000000000000000e+00
-5.179726672335410731e-02 4.947828264608474247e-01 0.000000000000000000e+00
6.046784569665605846e-02 3.063529289475715456e-01 0.000000000000000000e+00
5.997392014028232743e-02 -6.445322373282144635e-03 0.000000000000000000e+00
-4.456251262299362192e-01 6.504712025928116592e-02 0.000000000000000000e+00
-1.473824729362433195e-01 -2.219842427261732587e-02 0.000000000000000000e+00
-4.777485902582273569e-02 2.604582208120439363e-02 0.000000000000000000e+00
-3.196477177729253882e-01 1.436118132568435513e-02 0.000000000000000000e+00
4.476080490636001608e-02 -1.368769361838964305e-01 0.000000000000000000e+00
-1.658515850127701141e-01 -2.340877841381449054e-01 0.000000000000000000e+00
-2.965859457090954110e-01 2.549762687293193331e-01 0.000000000000000000e+00
-1.842788792339158238e-02 1.317882352956873393e-01 0.000000000000000000e+00
-1.812476178214395273e-01 3.802598088809449051e-01 0.000000000000000000e+00
-1.866075029895609139e-01 -5.172052336893314672e-01 0.000000000000000000e+00
-4.778496967492749103e-01 2.860520368564197780e-01 0.000000000000000000e+00
1.505642229289859690e-01 -1.617789264257331605e-01 0.000000000000000000e+00
-7.785204417942941102e-02 1.927970778932166715e-02 0.000000000000000000e+00
1.263113140070748486e-01 -2.361338212299771699e-01 0.000000000000000000e+00
-3.705798107801681618e-01 -3.480743414926444346e-01 0.000000000000000000e+00
1.208644400624422771e-01 -3.516649092238131880e-02 0.000000000000000000e+00
-1.242338914141208339e-02 4.882944887612005735e-01 0.000000000000000000e+00
-1.053289545110411285e-01 1.871161746884601185e-01 0.000000000000000000e+00
2.103929911188193169e-01 3.010114723102932238e-02 0.000000000000000000e+00
-2.528940925035342291e-01 -3.077987909443392622e-01 0.000000000000000000e+00
-3.643294359652681780e-01 1.967078711179482131e-01 0.000000000000000000e+00
9.916084105605885157e-02 -9.519706413718315163e-02 0.000000000000000000e+00
5.060760668347732971e-02 1.857944980254252754e-01 0.000000000000000000e+00
-4.422544397409262223e-03 -8.915992802090914882e-02 0.000000000000000000e+00
-4.163387893628991282e-02 -1.556223887093885205e-01 0.000000000000000000e+00
-4.276332399026643305e-01 -2.523151829232510579e-01 0.000000000000000000e+00
